individual_number,house_number,age,ip_sex
7511,1396,37.0,Male 
7512,1396,13.0,Male 
7513,1397,34.0,Male 
7514,1397,35.0,Female
7515,1397,60.0,Male 
7516,1398,0.0,Female
7517,1398,35.0,Female
7518,1398,34.0,Male 
7519,1399,18.0,Female
7520,1399,1.0,Male 
7521,1399,34.0,Female
7522,1402,29.0,Female
7523,1402,37.0,Male 
7524,1402,15.0,Male 
7525,1402,10.0,Female
7526,1403,34.0,Male 
7527,1403,35.0,Female
7528,1403,5.0,Male 
7529,1404,13.0,Male 
7530,1404,50.0,Male 
7531,1404,45.0,Female
7532,1404,30.0,Female
7533,1405,12.0,Female
7534,1405,52.0,Female
7535,1405,3.0,Female
7536,1405,6.0,Male 
7537,1405,16.0,Female
7538,1406,65.0,Female
7539,1406,16.0,Female
7540,1406,16.0,Male 
7541,1407,9.0,Female
7542,1407,34.0,Female
7543,1407,9.0,Male 
7544,1407,3.0,Female
7545,1407,35.0,Female
7546,1409,9.0,Female
7547,1409,34.0,Female
7548,1409,9.0,Male 
7549,1409,3.0,Female
7550,1409,35.0,Female
7551,1413,21.0,Male 
7552,1413,5.0,Male 
7553,1413,44.0,Male 
7554,1413,11.0,Female
7555,1413,6.0,Male 
7556,1415,13.0,Male 
7557,1415,50.0,Male 
7558,1415,45.0,Female
7559,1415,30.0,Female
7560,1416,5.0,Male 
7561,1416,50.0,Male 
7562,1416,45.0,Female
7563,1417,13.0,Male 
7564,1417,50.0,Male 
7565,1417,45.0,Female
7566,1417,30.0,Female
7567,1418,30.0,Female
7568,1418,1.0,Male 
7569,1418,5.0,Male 
7570,1418,34.0,Female
7571,1418,35.0,Female
7572,1420,32.0,Male 
7573,1420,26.0,Female
7574,1420,9.0,Female
7575,1420,3.0,Female
7576,1420,7.0,Male 
7577,1420,9.0,Female
7578,1426,18.0,Female
7579,1426,1.0,Male 
7580,1426,34.0,Female
7581,1427,30.0,Female
7582,1427,4.0,Female
7583,1427,25.0,Female
7584,1427,0.0,Female
7585,1427,41.0,Male 
7586,1429,9.0,Female
7587,1429,34.0,Female
7588,1429,9.0,Male 
7589,1429,3.0,Female
7590,1429,35.0,Female
7591,1432,46.0,Male 
7592,1432,33.0,Female
7593,1432,10.0,Male 
7594,1434,2.0,Male 
7595,1434,1.0,Female
7596,1434,35.0,Female
7597,1434,33.0,Female
7598,1435,7.0,Female
7599,1435,35.0,Male 
7600,1435,3.0,Male 
7601,1435,14.0,Male 
7602,1436,2.0,Male 
7603,1436,1.0,Female
7604,1436,35.0,Female
7605,1436,33.0,Female
7606,1437,33.0,Female
7607,1437,46.0,Male 
7608,1437,15.0,Male 
7609,1437,10.0,Male 
7610,1437,11.0,Female
7611,1437,16.0,Female
7612,1439,15.0,Male 
7613,1439,33.0,Female
7614,1439,46.0,Male 
7615,1441,34.0,Male 
7616,1441,35.0,Female
7617,1441,5.0,Male 
7618,1443,9.0,Female
7619,1443,34.0,Female
7620,1443,9.0,Male 
7621,1443,3.0,Female
7622,1443,35.0,Female
7623,1448,35.0,Male 
7624,1448,14.0,Male 
7625,1448,3.0,Female
7626,1450,46.0,Male 
7627,1450,33.0,Female
7628,1450,10.0,Male 
7629,1451,2.0,Male 
7630,1451,5.0,Male 
7631,1451,21.0,Male 
7632,1451,46.0,Male 
7633,1454,34.0,Male 
7634,1454,35.0,Female
7635,1454,5.0,Male 
7636,1459,35.0,Female
7637,1459,34.0,Male 
7638,1459,0.0,Female
7639,1460,35.0,Female
7640,1460,34.0,Male 
7641,1460,0.0,Female
7642,1461,35.0,Male 
7643,1461,14.0,Male 
7644,1461,3.0,Female
7645,1464,34.0,Male 
7646,1464,35.0,Female
7647,1464,5.0,Male 
7648,1466,18.0,Female
7649,1466,1.0,Male 
7650,1466,34.0,Female
7651,1471,30.0,Female
7652,1471,1.0,Male 
7653,1471,5.0,Male 
7654,1471,34.0,Female
7655,1471,35.0,Female
7656,1473,9.0,Male 
7657,1473,9.0,Female
7658,1473,34.0,Female
7659,1474,21.0,Male 
7660,1474,5.0,Male 
7661,1474,44.0,Male 
7662,1474,11.0,Female
7663,1474,6.0,Male 
7664,1476,35.0,Female
7665,1476,0.0,Female
7666,1476,34.0,Male 
7667,1483,18.0,Female
7668,1483,1.0,Male 
7669,1483,34.0,Female
7670,1484,13.0,Male 
7671,1484,7.0,Female
7672,1484,30.0,Female
7673,1484,34.0,Female
7674,1485,18.0,Female
7675,1485,1.0,Male 
7676,1485,34.0,Female
7677,1488,34.0,Male 
7678,1488,35.0,Female
7679,1488,5.0,Male 
7680,1491,10.0,Male 
7681,1491,15.0,Male 
7682,1491,46.0,Male 
7683,1491,33.0,Female
7684,1492,55.0,Male 
7685,1492,48.0,Female
7686,1492,2.0,Male 
7687,1492,13.0,Female
7688,1492,13.0,Male 
7689,1492,35.0,Male 
7690,1494,15.0,Male 
7691,1494,33.0,Female
7692,1494,46.0,Male 
7693,1496,13.0,Male 
7694,1496,7.0,Female
7695,1496,30.0,Female
7696,1496,34.0,Female
7697,1497,54.0,Female
7698,1497,13.0,Female
7699,1497,82.0,Female
7700,1497,13.0,Female
7701,1497,37.0,Male 
7702,1497,13.0,Male 
7703,1498,30.0,Female
7704,1498,1.0,Male 
7705,1498,5.0,Male 
7706,1498,34.0,Female
7707,1498,35.0,Female
7708,1499,33.0,Female
7709,1499,46.0,Male 
7710,1499,15.0,Male 
7711,1499,10.0,Male 
7712,1499,11.0,Female
7713,1499,16.0,Female
7714,1501,34.0,Male 
7715,1501,35.0,Female
7716,1501,60.0,Male 
7717,1502,30.0,Female
7718,1502,1.0,Male 
7719,1502,5.0,Male 
7720,1502,34.0,Female
7721,1502,35.0,Female
7722,1503,21.0,Male 
7723,1503,2.0,Male 
7724,1503,5.0,Male 
7725,1503,16.0,Female
7726,1504,35.0,Female
7727,1504,34.0,Male 
7728,1504,0.0,Female
7729,1505,13.0,Male 
7730,1505,7.0,Female
7731,1505,30.0,Female
7732,1505,34.0,Female
7733,1506,28.0,Female
7734,1506,14.0,Male 
7735,1506,3.0,Male 
7736,1506,35.0,Male 
7737,1512,30.0,Female
7738,1512,4.0,Female
7739,1512,25.0,Female
7740,1512,0.0,Female
7741,1512,41.0,Male 
7742,1514,34.0,Male 
7743,1514,35.0,Female
7744,1514,60.0,Male 
7745,1517,2.0,Male 
7746,1517,21.0,Male 
7747,1518,35.0,Male 
7748,1518,14.0,Male 
7749,1518,3.0,Female
7750,1522,46.0,Male 
7751,1522,33.0,Female
7752,1522,10.0,Male 
7753,1523,44.0,Male 
7754,1523,37.0,Female
7755,1523,10.0,Male 
7756,1525,21.0,Male 
7757,1525,2.0,Male 
7758,1525,5.0,Male 
7759,1525,16.0,Female
7760,1526,12.0,Female
7761,1526,52.0,Female
7762,1526,3.0,Female
7763,1526,6.0,Male 
7764,1526,16.0,Female
7765,1533,34.0,Male 
7766,1533,35.0,Female
7767,1533,5.0,Male 
7768,1535,28.0,Female
7769,1535,14.0,Male 
7770,1535,7.0,Female
7771,1535,3.0,Male 
7772,1540,34.0,Male 
7773,1540,35.0,Female
7774,1540,5.0,Male 
7775,1542,10.0,Male 
7776,1542,15.0,Male 
7777,1542,46.0,Male 
7778,1542,33.0,Female
7779,1543,19.0,Male 
7780,1543,68.0,Male 
7781,1543,51.0,Female
7782,1543,15.0,Female
7783,1543,10.0,Male 
7784,1543,7.0,Male 
7785,1543,3.0,Male 
7786,1543,9.0,Female
7787,1544,5.0,Male 
7788,1544,50.0,Male 
7789,1544,45.0,Female
7790,1546,0.0,Female
7791,1546,35.0,Female
7792,1546,34.0,Male 
7793,1551,34.0,Male 
7794,1551,35.0,Female
7795,1551,60.0,Male 
7796,1555,46.0,Male 
7797,1555,33.0,Female
7798,1555,10.0,Male 
7799,1556,44.0,Male 
7800,1556,37.0,Female
7801,1556,10.0,Male 
7802,1557,30.0,Female
7803,1557,4.0,Female
7804,1557,25.0,Female
7805,1557,0.0,Female
7806,1557,41.0,Male 
7807,1559,9.0,Male 
7808,1559,9.0,Female
7809,1559,34.0,Female
7810,1568,44.0,Male 
7811,1568,37.0,Female
7812,1568,10.0,Male 
7813,1571,2.0,Male 
7814,1571,1.0,Female
7815,1571,35.0,Female
7816,1571,33.0,Female
7817,1572,65.0,Female
7818,1572,16.0,Female
7819,1572,16.0,Male 
7820,1575,24.0,Female
7821,1575,36.0,Male 
7822,1575,3.0,Male 
7823,1575,7.0,Male 
7824,1575,9.0,Female
7825,1575,15.0,Female
7826,1576,15.0,Male 
7827,1576,33.0,Female
7828,1576,46.0,Male 
7829,1577,34.0,Male 
7830,1577,35.0,Female
7831,1577,60.0,Male 
7832,1583,34.0,Male 
7833,1583,35.0,Female
7834,1583,5.0,Male 
7835,1584,21.0,Male 
7836,1584,5.0,Male 
7837,1584,44.0,Male 
7838,1584,11.0,Female
7839,1584,6.0,Male 
7840,1585,9.0,Female
7841,1585,34.0,Female
7842,1585,9.0,Male 
7843,1585,3.0,Female
7844,1585,35.0,Female
7845,1587,21.0,Male 
7846,1587,5.0,Male 
7847,1587,44.0,Male 
7848,1587,11.0,Female
7849,1587,6.0,Male 
7850,1595,54.0,Female
7851,1595,13.0,Female
7852,1595,82.0,Female
7853,1595,13.0,Female
7854,1595,37.0,Male 
7855,1595,13.0,Male 
7856,1600,35.0,Male 
7857,1600,28.0,Female
7858,1600,7.0,Female
7859,1600,3.0,Male 
7860,1601,9.0,Female
7861,1601,34.0,Female
7862,1601,9.0,Male 
7863,1601,3.0,Female
7864,1601,35.0,Female
7865,1603,19.0,Female
7866,1603,12.0,Male 
7867,1603,4.0,Male 
7868,1603,41.0,Male 
7869,1604,19.0,Male 
7870,1604,68.0,Male 
7871,1604,51.0,Female
7872,1604,15.0,Female
7873,1604,10.0,Male 
7874,1604,7.0,Male 
7875,1604,3.0,Male 
7876,1604,9.0,Female
7877,1606,34.0,Male 
7878,1606,35.0,Female
7879,1606,5.0,Male 
7880,1611,54.0,Female
7881,1611,13.0,Female
7882,1611,82.0,Female
7883,1611,13.0,Female
7884,1611,37.0,Male 
7885,1611,13.0,Male 
7886,1613,29.0,Female
7887,1613,10.0,Female
7888,1613,15.0,Male 
7889,1613,37.0,Male 
7890,1614,55.0,Male 
7891,1614,48.0,Female
7892,1614,2.0,Male 
7893,1614,13.0,Female
7894,1614,13.0,Male 
7895,1614,35.0,Male 
7896,1615,2.0,Male 
7897,1615,1.0,Female
7898,1615,35.0,Female
7899,1615,33.0,Female
7900,1617,65.0,Female
7901,1617,16.0,Female
7902,1617,16.0,Male 
7903,1618,2.0,Male 
7904,1618,5.0,Male 
7905,1618,21.0,Male 
7906,1618,46.0,Male 
7907,1619,13.0,Male 
7908,1619,7.0,Female
7909,1619,30.0,Female
7910,1619,34.0,Female
7911,1620,12.0,Female
7912,1620,52.0,Female
7913,1620,3.0,Female
7914,1620,6.0,Male 
7915,1620,16.0,Female
7916,1621,35.0,Female
7917,1621,34.0,Male 
7918,1621,0.0,Female
7919,1622,35.0,Male 
7920,1622,14.0,Male 
7921,1622,3.0,Female
7922,1625,33.0,Female
7923,1625,46.0,Male 
7924,1625,15.0,Male 
7925,1625,10.0,Male 
7926,1625,11.0,Female
7927,1625,16.0,Female
7928,1627,35.0,Female
7929,1627,34.0,Male 
7930,1627,0.0,Female
7931,1629,13.0,Male 
7932,1629,7.0,Female
7933,1629,30.0,Female
7934,1629,34.0,Female
7935,1630,9.0,Female
7936,1630,34.0,Female
7937,1630,9.0,Male 
7938,1630,3.0,Female
7939,1630,35.0,Female
7940,1631,34.0,Male 
7941,1631,35.0,Female
7942,1631,5.0,Male 
7943,1632,19.0,Male 
7944,1632,68.0,Male 
7945,1632,51.0,Female
7946,1632,15.0,Female
7947,1632,10.0,Male 
7948,1632,7.0,Male 
7949,1632,3.0,Male 
7950,1632,9.0,Female
7951,1634,2.0,Male 
7952,1634,1.0,Female
7953,1634,35.0,Female
7954,1634,33.0,Female
7955,1636,18.0,Female
7956,1636,1.0,Male 
7957,1636,34.0,Female
7958,1637,9.0,Male 
7959,1637,9.0,Female
7960,1637,34.0,Female
7961,1638,9.0,Male 
7962,1638,9.0,Female
7963,1638,34.0,Female
7964,1639,2.0,Male 
7965,1639,21.0,Male 
7966,1640,21.0,Male 
7967,1640,2.0,Male 
7968,1640,5.0,Male 
7969,1640,16.0,Female
7970,1642,33.0,Female
7971,1642,46.0,Male 
7972,1642,15.0,Male 
7973,1642,10.0,Male 
7974,1642,11.0,Female
7975,1642,16.0,Female
7976,1648,34.0,Male 
7977,1648,35.0,Female
7978,1648,60.0,Male 
7979,1649,21.0,Male 
7980,1649,5.0,Male 
7981,1649,44.0,Male 
7982,1649,11.0,Female
7983,1649,6.0,Male 
7984,1651,35.0,Female
7985,1651,0.0,Female
7986,1651,34.0,Male 
7987,1653,2.0,Male 
7988,1653,1.0,Female
7989,1653,35.0,Female
7990,1653,33.0,Female
7991,1654,35.0,Female
7992,1654,0.0,Female
7993,1654,34.0,Male 
7994,1657,5.0,Male 
7995,1657,50.0,Male 
7996,1657,45.0,Female
7997,1658,0.0,Female
7998,1658,35.0,Female
7999,1658,34.0,Male 
8000,1660,35.0,Female
8001,1660,0.0,Female
8002,1660,34.0,Male 
8003,1661,7.0,Female
8004,1661,14.0,Male 
8005,1661,35.0,Male 
8006,1661,3.0,Male 
8007,1664,55.0,Male 
8008,1664,48.0,Female
8009,1664,2.0,Male 
8010,1664,13.0,Female
8011,1664,13.0,Male 
8012,1664,35.0,Male 
8013,1666,35.0,Female
8014,1666,0.0,Female
8015,1666,34.0,Male 
8016,1668,54.0,Female
8017,1668,13.0,Female
8018,1668,82.0,Female
8019,1668,13.0,Female
8020,1668,37.0,Male 
8021,1668,13.0,Male 
8022,1669,35.0,Female
8023,1669,0.0,Female
8024,1669,34.0,Male 
8025,1670,35.0,Male 
8026,1670,14.0,Male 
8027,1670,3.0,Female
8028,1672,35.0,Male 
8029,1672,14.0,Male 
8030,1672,3.0,Female
8031,1673,9.0,Female
8032,1673,34.0,Female
8033,1673,9.0,Male 
8034,1673,3.0,Female
8035,1673,35.0,Female
8036,1674,9.0,Male 
8037,1674,9.0,Female
8038,1674,34.0,Female
8039,1677,12.0,Female
8040,1677,52.0,Female
8041,1677,3.0,Female
8042,1677,6.0,Male 
8043,1677,16.0,Female
8044,1679,32.0,Male 
8045,1679,26.0,Female
8046,1679,9.0,Female
8047,1679,3.0,Female
8048,1679,7.0,Male 
8049,1679,9.0,Female
8050,1680,15.0,Male 
8051,1680,33.0,Female
8052,1680,46.0,Male 
8053,1681,2.0,Male 
8054,1681,21.0,Male 
8055,1682,15.0,Male 
8056,1682,10.0,Female
8057,1682,29.0,Female
8058,1682,37.0,Male 
8059,1685,65.0,Female
8060,1685,16.0,Female
8061,1685,16.0,Male 
8062,1686,5.0,Male 
8063,1686,50.0,Male 
8064,1686,45.0,Female
8065,1687,3.0,Female
8066,1687,37.0,Male 
8067,1687,13.0,Female
8068,1687,44.0,Male 
8069,1687,13.0,Female
8070,1687,10.0,Male 
8071,1689,3.0,Female
8072,1689,37.0,Male 
8073,1689,13.0,Female
8074,1689,44.0,Male 
8075,1689,13.0,Female
8076,1689,10.0,Male 
8077,1690,34.0,Male 
8078,1690,35.0,Female
8079,1690,5.0,Male 
8080,1692,13.0,Male 
8081,1692,50.0,Male 
8082,1692,45.0,Female
8083,1692,30.0,Female
8084,1696,2.0,Male 
8085,1696,5.0,Male 
8086,1696,21.0,Male 
8087,1696,46.0,Male 
8088,1697,19.0,Male 
8089,1697,68.0,Male 
8090,1697,51.0,Female
8091,1697,15.0,Female
8092,1697,10.0,Male 
8093,1697,7.0,Male 
8094,1697,3.0,Male 
8095,1697,9.0,Female
8096,1698,55.0,Male 
8097,1698,48.0,Female
8098,1698,2.0,Male 
8099,1698,13.0,Female
8100,1698,13.0,Male 
8101,1698,35.0,Male 
8102,1700,2.0,Male 
8103,1700,21.0,Male 
8104,1701,9.0,Female
8105,1701,34.0,Female
8106,1701,9.0,Male 
8107,1701,3.0,Female
8108,1701,35.0,Female
8109,1703,10.0,Male 
8110,1703,15.0,Male 
8111,1703,46.0,Male 
8112,1703,33.0,Female
8113,1704,30.0,Female
8114,1704,4.0,Female
8115,1704,25.0,Female
8116,1704,0.0,Female
8117,1704,41.0,Male 
8118,1705,32.0,Male 
8119,1705,26.0,Female
8120,1705,9.0,Female
8121,1705,3.0,Female
8122,1705,7.0,Male 
8123,1705,9.0,Female
8124,1708,10.0,Male 
8125,1708,15.0,Male 
8126,1708,46.0,Male 
8127,1708,33.0,Female
8128,1709,13.0,Male 
8129,1709,50.0,Male 
8130,1709,45.0,Female
8131,1709,30.0,Female
8132,1713,28.0,Female
8133,1713,14.0,Male 
8134,1713,3.0,Male 
8135,1713,35.0,Male 
8136,1716,44.0,Male 
8137,1716,37.0,Female
8138,1716,10.0,Male 
8139,1719,9.0,Male 
8140,1719,9.0,Female
8141,1719,34.0,Female
8142,1720,3.0,Female
8143,1720,37.0,Male 
8144,1720,13.0,Female
8145,1720,44.0,Male 
8146,1720,13.0,Female
8147,1720,10.0,Male 
8148,1724,12.0,Female
8149,1724,52.0,Female
8150,1724,3.0,Female
8151,1724,6.0,Male 
8152,1724,16.0,Female
8153,1725,65.0,Female
8154,1725,16.0,Female
8155,1725,16.0,Male 
8156,1727,13.0,Male 
8157,1727,7.0,Female
8158,1727,30.0,Female
8159,1727,34.0,Female
8160,1728,35.0,Female
8161,1728,34.0,Male 
8162,1728,0.0,Female
8163,1730,35.0,Female
8164,1730,0.0,Female
8165,1730,34.0,Male 
8166,1731,35.0,Male 
8167,1731,14.0,Male 
8168,1731,3.0,Female
8169,1733,9.0,Female
8170,1733,34.0,Female
8171,1733,9.0,Male 
8172,1733,3.0,Female
8173,1733,35.0,Female
8174,1736,0.0,Female
8175,1736,35.0,Female
8176,1736,34.0,Male 
8177,1738,44.0,Male 
8178,1738,37.0,Female
8179,1738,10.0,Male 
8180,1741,3.0,Male 
8181,1741,28.0,Female
8182,1741,14.0,Male 
8183,1741,35.0,Male 
8184,1742,35.0,Male 
8185,1742,14.0,Male 
8186,1742,3.0,Female
8187,1743,19.0,Male 
8188,1743,68.0,Male 
8189,1743,51.0,Female
8190,1743,15.0,Female
8191,1743,10.0,Male 
8192,1743,7.0,Male 
8193,1743,3.0,Male 
8194,1743,9.0,Female
8195,1744,44.0,Male 
8196,1744,37.0,Female
8197,1744,10.0,Male 
8198,1748,35.0,Female
8199,1748,0.0,Female
8200,1748,34.0,Male 
8201,1749,30.0,Female
8202,1749,1.0,Male 
8203,1749,5.0,Male 
8204,1749,34.0,Female
8205,1749,35.0,Female
8206,1751,33.0,Female
8207,1751,46.0,Male 
8208,1751,15.0,Male 
8209,1751,10.0,Male 
8210,1751,11.0,Female
8211,1751,16.0,Female
8212,1755,2.0,Male 
8213,1755,21.0,Male 
8214,1756,18.0,Female
8215,1756,1.0,Male 
8216,1756,34.0,Female
8217,1757,13.0,Male 
8218,1757,50.0,Male 
8219,1757,45.0,Female
8220,1757,30.0,Female
8221,1759,2.0,Male 
8222,1759,5.0,Male 
8223,1759,21.0,Male 
8224,1759,46.0,Male 
8225,1760,2.0,Male 
8226,1760,21.0,Male 
8227,1765,15.0,Male 
8228,1765,33.0,Female
8229,1765,46.0,Male 
8230,1768,30.0,Female
8231,1768,4.0,Female
8232,1768,25.0,Female
8233,1768,0.0,Female
8234,1768,41.0,Male 
8235,1769,35.0,Female
8236,1769,34.0,Male 
8237,1769,0.0,Female
8238,1770,2.0,Male 
8239,1770,5.0,Male 
8240,1770,21.0,Male 
8241,1770,46.0,Male 
8242,1775,30.0,Female
8243,1775,4.0,Female
8244,1775,25.0,Female
8245,1775,0.0,Female
8246,1775,41.0,Male 
8247,1776,55.0,Male 
8248,1776,48.0,Female
8249,1776,2.0,Male 
8250,1776,13.0,Female
8251,1776,13.0,Male 
8252,1776,35.0,Male 
8253,1777,21.0,Male 
8254,1777,5.0,Male 
8255,1777,44.0,Male 
8256,1777,11.0,Female
8257,1777,6.0,Male 
8258,1778,55.0,Male 
8259,1778,48.0,Female
8260,1778,2.0,Male 
8261,1778,13.0,Female
8262,1778,13.0,Male 
8263,1778,35.0,Male 
8264,1779,13.0,Male 
8265,1779,7.0,Female
8266,1779,30.0,Female
8267,1779,34.0,Female
8268,1784,12.0,Female
8269,1784,52.0,Female
8270,1784,3.0,Female
8271,1784,6.0,Male 
8272,1784,16.0,Female
8273,1787,29.0,Female
8274,1787,37.0,Male 
8275,1787,15.0,Male 
8276,1787,10.0,Female
8277,1791,54.0,Female
8278,1791,13.0,Female
8279,1791,82.0,Female
8280,1791,13.0,Female
8281,1791,37.0,Male 
8282,1791,13.0,Male 
8283,1796,21.0,Male 
8284,1796,5.0,Male 
8285,1796,44.0,Male 
8286,1796,11.0,Female
8287,1796,6.0,Male 
8288,1797,24.0,Female
8289,1797,36.0,Male 
8290,1797,3.0,Male 
8291,1797,7.0,Male 
8292,1797,9.0,Female
8293,1797,15.0,Female
8294,1798,13.0,Male 
8295,1798,7.0,Female
8296,1798,30.0,Female
8297,1798,34.0,Female
8298,1799,46.0,Male 
8299,1799,33.0,Female
8300,1799,10.0,Male 
8301,1802,15.0,Male 
8302,1802,33.0,Female
8303,1802,46.0,Male 
8304,1807,2.0,Male 
8305,1807,1.0,Female
8306,1807,35.0,Female
8307,1807,33.0,Female
8308,1809,12.0,Female
8309,1809,52.0,Female
8310,1809,3.0,Female
8311,1809,6.0,Male 
8312,1809,16.0,Female
8313,1811,44.0,Male 
8314,1811,37.0,Female
8315,1811,10.0,Male 
8316,1812,33.0,Female
8317,1812,46.0,Male 
8318,1812,15.0,Male 
8319,1812,10.0,Male 
8320,1812,11.0,Female
8321,1812,16.0,Female
8322,1813,46.0,Male 
8323,1813,33.0,Female
8324,1813,10.0,Male 
8325,1815,35.0,Male 
8326,1815,14.0,Male 
8327,1815,3.0,Female
8328,1817,35.0,Male 
8329,1817,14.0,Male 
8330,1817,3.0,Female
8331,1818,13.0,Male 
8332,1818,7.0,Female
8333,1818,30.0,Female
8334,1818,34.0,Female
8335,1822,13.0,Male 
8336,1822,7.0,Female
8337,1822,30.0,Female
8338,1822,34.0,Female
8339,1826,44.0,Male 
8340,1826,37.0,Female
8341,1826,10.0,Male 
8342,1827,30.0,Female
8343,1827,4.0,Female
8344,1827,25.0,Female
8345,1827,0.0,Female
8346,1827,41.0,Male 
8347,1830,24.0,Female
8348,1830,36.0,Male 
8349,1830,3.0,Male 
8350,1830,7.0,Male 
8351,1830,9.0,Female
8352,1830,15.0,Female
8353,1833,9.0,Male 
8354,1833,9.0,Female
8355,1833,34.0,Female
8356,1834,0.0,Female
8357,1834,35.0,Female
8358,1834,34.0,Male 
8359,1836,15.0,Male 
8360,1836,33.0,Female
8361,1836,46.0,Male 
8362,1837,4.0,Male 
8363,1837,41.0,Male 
8364,1837,36.0,Female
8365,1837,12.0,Male 
8366,1838,21.0,Male 
8367,1838,2.0,Male 
8368,1838,5.0,Male 
8369,1838,16.0,Female
8370,1840,15.0,Male 
8371,1840,10.0,Female
8372,1840,29.0,Female
8373,1840,37.0,Male 
8374,1841,32.0,Male 
8375,1841,26.0,Female
8376,1841,9.0,Female
8377,1841,3.0,Female
8378,1841,7.0,Male 
8379,1841,9.0,Female
8380,1842,13.0,Male 
8381,1842,7.0,Female
8382,1842,30.0,Female
8383,1842,34.0,Female
8384,1844,3.0,Female
8385,1844,37.0,Male 
8386,1844,13.0,Female
8387,1844,44.0,Male 
8388,1844,13.0,Female
8389,1844,10.0,Male 
8390,1845,5.0,Male 
8391,1845,50.0,Male 
8392,1845,45.0,Female
8393,1851,44.0,Male 
8394,1851,37.0,Female
8395,1851,10.0,Male 
8396,1853,30.0,Female
8397,1853,4.0,Female
8398,1853,25.0,Female
8399,1853,0.0,Female
8400,1853,41.0,Male 
8401,1854,54.0,Female
8402,1854,13.0,Female
8403,1854,82.0,Female
8404,1854,13.0,Female
8405,1854,37.0,Male 
8406,1854,13.0,Male 
8407,1855,36.0,Female
8408,1855,12.0,Male 
8409,1855,4.0,Male 
8410,1855,41.0,Male 
8411,1856,0.0,Female
8412,1856,35.0,Female
8413,1856,34.0,Male 
8414,1858,35.0,Male 
8415,1858,14.0,Male 
8416,1858,3.0,Male 
8417,1858,7.0,Female
8418,1861,34.0,Male 
8419,1861,35.0,Female
8420,1861,5.0,Male 
8421,1863,5.0,Male 
8422,1863,50.0,Male 
8423,1863,45.0,Female
8424,1864,21.0,Male 
8425,1864,5.0,Male 
8426,1864,44.0,Male 
8427,1864,11.0,Female
8428,1864,6.0,Male 
8429,1867,30.0,Female
8430,1867,1.0,Male 
8431,1867,5.0,Male 
8432,1867,34.0,Female
8433,1867,35.0,Female
8434,1869,2.0,Male 
8435,1869,1.0,Female
8436,1869,35.0,Female
8437,1869,33.0,Female
8438,1870,9.0,Male 
8439,1870,9.0,Female
8440,1870,34.0,Female
8441,1871,18.0,Female
8442,1871,1.0,Male 
8443,1871,34.0,Female
8444,1874,33.0,Female
8445,1874,46.0,Male 
8446,1874,15.0,Male 
8447,1874,10.0,Male 
8448,1874,11.0,Female
8449,1874,16.0,Female
8450,1875,30.0,Female
8451,1875,4.0,Female
8452,1875,25.0,Female
8453,1875,0.0,Female
8454,1875,41.0,Male 
8455,1880,15.0,Male 
8456,1880,10.0,Female
8457,1880,29.0,Female
8458,1880,37.0,Male 
8459,1881,15.0,Male 
8460,1881,10.0,Female
8461,1881,29.0,Female
8462,1881,37.0,Male 
8463,1882,14.0,Male 
8464,1882,28.0,Female
8465,1882,3.0,Male 
8466,1882,35.0,Male 
8467,1885,35.0,Female
8468,1885,34.0,Male 
8469,1885,0.0,Female
8470,1886,18.0,Female
8471,1886,1.0,Male 
8472,1886,34.0,Female
8473,1888,32.0,Male 
8474,1888,26.0,Female
8475,1888,9.0,Female
8476,1888,3.0,Female
8477,1888,7.0,Male 
8478,1888,9.0,Female
8479,1889,13.0,Male 
8480,1889,7.0,Female
8481,1889,30.0,Female
8482,1889,34.0,Female
8483,1890,32.0,Male 
8484,1890,26.0,Female
8485,1890,9.0,Female
8486,1890,3.0,Female
8487,1890,7.0,Male 
8488,1890,9.0,Female
8489,1892,21.0,Male 
8490,1892,5.0,Male 
8491,1892,44.0,Male 
8492,1892,11.0,Female
8493,1892,6.0,Male 
8494,1895,0.0,Female
8495,1895,35.0,Female
8496,1895,34.0,Male 
8497,1897,5.0,Male 
8498,1897,50.0,Male 
8499,1897,45.0,Female
8500,1898,3.0,Female
8501,1898,37.0,Male 
8502,1898,13.0,Female
8503,1898,44.0,Male 
8504,1898,13.0,Female
8505,1898,10.0,Male 
8506,1899,15.0,Male 
8507,1899,33.0,Female
8508,1899,46.0,Male 
8509,1902,35.0,Male 
8510,1902,14.0,Male 
8511,1902,3.0,Female
8512,1903,35.0,Female
8513,1903,0.0,Female
8514,1903,34.0,Male 
8515,1904,30.0,Female
8516,1904,4.0,Female
8517,1904,25.0,Female
8518,1904,0.0,Female
8519,1904,41.0,Male 
8520,1912,35.0,Female
8521,1912,34.0,Male 
8522,1912,0.0,Female
8523,1915,0.0,Female
8524,1915,35.0,Female
8525,1915,34.0,Male 
8526,1917,21.0,Male 
8527,1917,2.0,Male 
8528,1917,5.0,Male 
8529,1917,16.0,Female
8530,1918,3.0,Female
8531,1918,37.0,Male 
8532,1918,13.0,Female
8533,1918,44.0,Male 
8534,1918,13.0,Female
8535,1918,10.0,Male 
8536,1920,7.0,Female
8537,1920,28.0,Female
8538,1920,3.0,Male 
8539,1920,14.0,Male 
8540,1921,44.0,Male 
8541,1921,37.0,Female
8542,1921,10.0,Male 
8543,1924,65.0,Female
8544,1924,16.0,Female
8545,1924,16.0,Male 
8546,1929,19.0,Male 
