individual_number,house_number,age,ip_sex
10040,1500,11.0,Female
10041,1500,36.0,Female
10042,1500,26.0,Female
10043,1500,34.0,Male 
10044,1500,42.0,Female
10045,1502,22.0,Female
10046,1502,17.0,Female
10047,1502,26.0,Female
10048,1502,39.0,Male 
10049,1502,0.0,Female
10050,1502,31.0,Female
10051,1502,1.0,Female
10052,1504,18.0,Male 
10053,1504,102.0,Female
10054,1504,67.0,Female
10055,1504,59.0,Female
10056,1507,22.0,Female
10057,1507,17.0,Female
10058,1507,26.0,Female
10059,1507,39.0,Male 
10060,1507,0.0,Female
10061,1507,31.0,Female
10062,1507,1.0,Female
10063,1512,37.0,Female
10064,1512,8.0,Female
10065,1512,3.0,Female
10066,1512,12.0,Male 
10067,1512,31.0,Female
10068,1513,49.0,Female
10069,1513,59.0,Male 
10070,1513,9.0,Male 
10071,1513,5.0,Female
10072,1515,17.0,Female
10073,1515,6.0,Male 
10074,1515,0.0,Female
10075,1515,11.0,Female
10076,1515,36.0,Female
10077,1515,26.0,Female
10078,1515,34.0,Male 
10079,1515,42.0,Female
10080,1521,37.0,Female
10081,1521,7.0,Female
10082,1521,62.0,Female
10083,1521,0.0,Female
10084,1521,9.0,Female
10085,1521,27.0,Female
10086,1521,48.0,Male 
10087,1522,41.0,Female
10088,1522,11.0,Female
10089,1522,7.0,Male 
10090,1522,24.0,Male 
10091,1523,4.0,Female
10092,1523,5.0,Male 
10093,1523,36.0,Female
10094,1523,10.0,Female
10095,1523,12.0,Female
10096,1523,59.0,Female
10097,1524,35.0,Female
10098,1524,12.0,Female
10099,1524,11.0,Female
10100,1524,39.0,Male 
10101,1524,5.0,Male 
10102,1524,37.0,Female
10103,1530,59.0,Female
10104,1530,14.0,Female
10105,1530,44.0,Female
10106,1530,10.0,Male 
10107,1530,18.0,Male 
10108,1530,102.0,Female
10109,1531,41.0,Female
10110,1531,11.0,Female
10111,1531,7.0,Male 
10112,1531,24.0,Male 
10113,1535,30.0,Female
10114,1535,26.0,Female
10115,1535,22.0,Female
10116,1535,9.0,Female
10117,1535,10.0,Female
10118,1535,0.0,Female
10119,1535,0.0,Female
10120,1536,17.0,Female
10121,1536,6.0,Male 
10122,1536,0.0,Female
10123,1536,11.0,Female
10124,1536,36.0,Female
10125,1536,26.0,Female
10126,1536,34.0,Male 
10127,1536,42.0,Female
10128,1537,35.0,Female
10129,1537,12.0,Female
10130,1537,11.0,Female
10131,1537,39.0,Male 
10132,1537,5.0,Male 
10133,1537,37.0,Female
10134,1538,15.0,Female
10135,1538,22.0,Female
10136,1538,1.0,Female
10137,1538,5.0,Female
10138,1538,31.0,Female
10139,1544,15.0,Female
10140,1544,22.0,Female
10141,1544,1.0,Female
10142,1544,5.0,Female
10143,1544,31.0,Female
10144,1546,32.0,Female
10145,1546,3.0,Male 
10146,1546,27.0,Male 
10147,1546,28.0,Female
10148,1546,9.0,Female
10149,1546,8.0,Female
10150,1548,35.0,Female
10151,1548,3.0,Female
10152,1548,6.0,Male 
10153,1548,22.0,Female
10154,1551,41.0,Female
10155,1551,2.0,Female
10156,1551,37.0,Male 
10157,1551,5.0,Female
10158,1551,14.0,Male 
10159,1556,2.0,Male 
10160,1556,29.0,Female
10161,1556,53.0,Male 
10162,1558,22.0,Female
10163,1558,46.0,Female
10164,1558,20.0,Male 
10165,1561,41.0,Male 
10166,1561,37.0,Female
10167,1561,3.0,Female
10168,1561,5.0,Male 
10169,1561,5.0,Male 
10170,1561,9.0,Male 
10171,1563,26.0,Female
10172,1563,20.0,Female
10173,1563,5.0,Male 
10174,1563,21.0,Male 
10175,1563,7.0,Female
10176,1563,9.0,Male 
10177,1567,26.0,Female
10178,1567,5.0,Male 
10179,1567,1.0,Male 
10180,1567,36.0,Female
10181,1570,19.0,Female
10182,1570,9.0,Male 
10183,1570,5.0,Male 
10184,1570,49.0,Female
10185,1570,21.0,Male 
10186,1570,3.0,Female
10187,1570,11.0,Female
10188,1571,41.0,Male 
10189,1571,37.0,Female
10190,1571,3.0,Female
10191,1571,5.0,Male 
10192,1571,5.0,Male 
10193,1571,9.0,Male 
10194,1575,41.0,Female
10195,1575,2.0,Female
10196,1575,37.0,Male 
10197,1575,5.0,Female
10198,1575,14.0,Male 
10199,1577,31.0,Female
10200,1577,10.0,Female
10201,1577,4.0,Male 
10202,1577,0.0,Female
10203,1577,17.0,Female
10204,1578,27.0,Female
10205,1578,1.0,Female
10206,1578,5.0,Male 
10207,1578,59.0,Female
10208,1580,37.0,Female
10209,1580,8.0,Female
10210,1580,3.0,Female
10211,1580,12.0,Male 
10212,1580,31.0,Female
10213,1586,18.0,Male 
10214,1586,102.0,Female
10215,1586,67.0,Female
10216,1586,59.0,Female
10217,1593,4.0,Female
10218,1593,5.0,Male 
10219,1593,36.0,Female
10220,1593,10.0,Female
10221,1593,12.0,Female
10222,1593,59.0,Female
10223,1594,49.0,Female
10224,1594,59.0,Male 
10225,1594,9.0,Male 
10226,1594,5.0,Female
10227,1597,18.0,Male 
10228,1597,102.0,Female
10229,1597,67.0,Female
10230,1597,59.0,Female
10231,1598,4.0,Female
10232,1598,5.0,Male 
10233,1598,36.0,Female
10234,1598,10.0,Female
10235,1598,12.0,Female
10236,1598,59.0,Female
10237,1602,59.0,Female
10238,1602,23.0,Female
10239,1602,27.0,Female
10240,1602,1.0,Female
10241,1602,5.0,Male 
10242,1602,26.0,Female
10243,1602,30.0,Female
10244,1602,41.0,Female
10245,1604,4.0,Female
10246,1604,5.0,Male 
10247,1604,36.0,Female
10248,1604,10.0,Female
10249,1604,12.0,Female
10250,1604,59.0,Female
10251,1605,35.0,Female
10252,1605,3.0,Female
10253,1605,6.0,Male 
10254,1605,22.0,Female
10255,1610,41.0,Male 
10256,1610,37.0,Female
10257,1610,3.0,Female
10258,1610,5.0,Male 
10259,1610,5.0,Male 
10260,1610,9.0,Male 
10261,1611,12.0,Female
10262,1611,45.0,Female
10263,1611,12.0,Male 
10264,1611,9.0,Female
10265,1611,19.0,Female
10266,1612,26.0,Female
10267,1612,5.0,Male 
10268,1612,1.0,Male 
10269,1612,36.0,Female
10270,1615,19.0,Female
10271,1615,9.0,Male 
10272,1615,5.0,Male 
10273,1615,49.0,Female
10274,1615,21.0,Male 
10275,1615,3.0,Female
10276,1615,11.0,Female
10277,1617,35.0,Female
10278,1617,12.0,Female
10279,1617,11.0,Female
10280,1617,39.0,Male 
10281,1617,5.0,Male 
10282,1617,37.0,Female
10283,1619,37.0,Female
10284,1619,7.0,Female
10285,1619,62.0,Female
10286,1619,0.0,Female
10287,1619,9.0,Female
10288,1619,27.0,Female
10289,1619,48.0,Male 
10290,1620,21.0,Male 
10291,1620,45.0,Female
10292,1620,51.0,Male 
10293,1620,20.0,Female
10294,1620,48.0,Male 
10295,1622,28.0,Female
10296,1622,7.0,Female
10297,1622,5.0,Male 
10298,1622,27.0,Female
10299,1627,28.0,Female
10300,1627,7.0,Female
10301,1627,5.0,Male 
10302,1627,27.0,Female
10303,1629,40.0,Female
10304,1629,16.0,Female
10305,1629,4.0,Female
10306,1629,41.0,Female
10307,1629,10.0,Female
10308,1629,10.0,Female
10309,1631,26.0,Female
10310,1631,20.0,Female
10311,1631,5.0,Male 
10312,1631,21.0,Male 
10313,1631,7.0,Female
10314,1631,9.0,Male 
10315,1632,35.0,Female
10316,1632,3.0,Female
10317,1632,6.0,Male 
10318,1632,22.0,Female
10319,1636,59.0,Female
10320,1636,23.0,Female
10321,1636,27.0,Female
10322,1636,1.0,Female
10323,1636,5.0,Male 
10324,1636,26.0,Female
10325,1636,30.0,Female
10326,1636,41.0,Female
10327,1641,32.0,Male 
10328,1641,5.0,Male 
10329,1641,1.0,Male 
10330,1641,28.0,Male 
10331,1641,55.0,Female
10332,1641,27.0,Male 
10333,1641,46.0,Female
10334,1641,53.0,Male 
10335,1643,24.0,Male 
10336,1643,36.0,Female
10337,1643,11.0,Male 
10338,1643,15.0,Female
10339,1643,44.0,Female
10340,1643,59.0,Female
10341,1644,31.0,Female
10342,1644,10.0,Female
10343,1644,4.0,Male 
10344,1644,0.0,Female
10345,1644,17.0,Female
10346,1646,15.0,Female
10347,1646,22.0,Female
10348,1646,1.0,Female
10349,1646,5.0,Female
10350,1646,31.0,Female
10351,1647,20.0,Female
10352,1647,12.0,Male 
10353,1647,48.0,Male 
10354,1647,15.0,Male 
10355,1647,20.0,Male 
10356,1647,28.0,Female
10357,1647,0.0,Female
10358,1648,32.0,Male 
10359,1648,5.0,Male 
10360,1648,1.0,Male 
10361,1648,28.0,Male 
10362,1648,55.0,Female
10363,1648,27.0,Male 
10364,1648,46.0,Female
10365,1648,53.0,Male 
10366,1650,32.0,Female
10367,1650,3.0,Male 
10368,1650,27.0,Male 
10369,1650,28.0,Female
10370,1650,9.0,Female
10371,1650,8.0,Female
10372,1652,49.0,Female
10373,1652,59.0,Male 
10374,1652,9.0,Male 
10375,1652,5.0,Female
10376,1655,27.0,Female
10377,1655,1.0,Female
10378,1655,5.0,Male 
10379,1655,59.0,Female
10380,1656,40.0,Female
10381,1656,16.0,Female
10382,1656,4.0,Female
10383,1656,41.0,Female
10384,1656,10.0,Female
10385,1656,10.0,Female
10386,1657,41.0,Female
10387,1657,2.0,Female
10388,1657,37.0,Male 
10389,1657,5.0,Female
10390,1657,14.0,Male 
10391,1660,27.0,Female
10392,1660,1.0,Female
10393,1660,5.0,Male 
10394,1660,59.0,Female
10395,1661,26.0,Female
10396,1661,20.0,Female
10397,1661,5.0,Male 
10398,1661,21.0,Male 
10399,1661,7.0,Female
10400,1661,9.0,Male 
10401,1663,20.0,Female
10402,1663,12.0,Male 
10403,1663,48.0,Male 
10404,1663,15.0,Male 
10405,1663,20.0,Male 
10406,1663,28.0,Female
10407,1663,0.0,Female
10408,1664,37.0,Female
10409,1664,8.0,Female
10410,1664,3.0,Female
10411,1664,12.0,Male 
10412,1664,31.0,Female
10413,1667,37.0,Female
10414,1667,8.0,Female
10415,1667,3.0,Female
10416,1667,12.0,Male 
10417,1667,31.0,Female
10418,1668,28.0,Female
10419,1668,7.0,Female
10420,1668,5.0,Male 
10421,1668,27.0,Female
10422,1669,59.0,Female
10423,1669,23.0,Female
10424,1669,27.0,Female
10425,1669,1.0,Female
10426,1669,5.0,Male 
10427,1669,26.0,Female
10428,1669,30.0,Female
10429,1669,41.0,Female
10430,1671,43.0,Male 
10431,1671,12.0,Female
10432,1671,13.0,Female
10433,1671,39.0,Female
10434,1671,18.0,Female
10435,1671,28.0,Female
10436,1671,35.0,Male 
10437,1671,33.0,Female
10438,1673,35.0,Female
10439,1673,12.0,Female
10440,1673,11.0,Female
10441,1673,39.0,Male 
10442,1673,5.0,Male 
10443,1673,37.0,Female
10444,1675,40.0,Female
10445,1675,16.0,Female
10446,1675,4.0,Female
10447,1675,41.0,Female
10448,1675,10.0,Female
10449,1675,10.0,Female
10450,1681,22.0,Female
10451,1681,46.0,Female
10452,1681,20.0,Male 
10453,1682,15.0,Female
10454,1682,22.0,Female
10455,1682,1.0,Female
10456,1682,5.0,Female
10457,1682,31.0,Female
10458,1684,4.0,Female
10459,1684,5.0,Male 
10460,1684,36.0,Female
10461,1684,10.0,Female
10462,1684,12.0,Female
10463,1684,59.0,Female
10464,1685,20.0,Female
10465,1685,12.0,Male 
10466,1685,48.0,Male 
10467,1685,15.0,Male 
10468,1685,20.0,Male 
10469,1685,28.0,Female
10470,1685,0.0,Female
10471,1688,35.0,Female
10472,1688,3.0,Female
10473,1688,6.0,Male 
10474,1688,22.0,Female
10475,1690,31.0,Female
10476,1690,10.0,Female
10477,1690,4.0,Male 
10478,1690,0.0,Female
10479,1690,17.0,Female
10480,1692,4.0,Female
10481,1692,5.0,Male 
10482,1692,36.0,Female
10483,1692,10.0,Female
10484,1692,12.0,Female
10485,1692,59.0,Female
10486,1694,18.0,Male 
10487,1694,102.0,Female
10488,1694,67.0,Female
10489,1694,59.0,Female
10490,1696,22.0,Female
10491,1696,17.0,Female
10492,1696,26.0,Female
10493,1696,39.0,Male 
10494,1696,0.0,Female
10495,1696,31.0,Female
10496,1696,1.0,Female
10497,1700,20.0,Female
10498,1700,12.0,Male 
10499,1700,48.0,Male 
10500,1700,15.0,Male 
10501,1700,20.0,Male 
10502,1700,28.0,Female
10503,1700,0.0,Female
10504,1702,22.0,Female
10505,1702,46.0,Female
10506,1702,20.0,Male 
10507,1706,32.0,Female
10508,1706,3.0,Male 
10509,1706,27.0,Male 
10510,1706,28.0,Female
10511,1706,9.0,Female
10512,1706,8.0,Female
10513,1708,17.0,Female
10514,1708,6.0,Male 
10515,1708,0.0,Female
10516,1708,11.0,Female
10517,1708,36.0,Female
10518,1708,26.0,Female
10519,1708,34.0,Male 
10520,1708,42.0,Female
10521,1711,15.0,Female
10522,1711,22.0,Female
10523,1711,1.0,Female
10524,1711,5.0,Female
10525,1711,31.0,Female
10526,1713,13.0,Male 
10527,1713,70.0,Male 
10528,1713,16.0,Male 
10529,1713,17.0,Male 
10530,1713,13.0,Female
10531,1713,9.0,Female
10532,1713,12.0,Female
10533,1713,18.0,Female
10534,1713,20.0,Female
10535,1714,59.0,Female
10536,1714,14.0,Female
10537,1714,44.0,Female
10538,1714,10.0,Male 
10539,1714,18.0,Male 
10540,1714,102.0,Female
10541,1717,19.0,Female
10542,1717,9.0,Male 
10543,1717,5.0,Male 
10544,1717,49.0,Female
10545,1717,21.0,Male 
10546,1717,3.0,Female
10547,1717,11.0,Female
10548,1721,4.0,Male 
10549,1721,7.0,Male 
10550,1721,62.0,Female
10551,1721,13.0,Male 
10552,1721,63.0,Male 
10553,1721,5.0,Male 
10554,1727,26.0,Female
10555,1727,20.0,Female
10556,1727,5.0,Male 
10557,1727,21.0,Male 
10558,1727,7.0,Female
10559,1727,9.0,Male 
10560,1729,70.0,Male 
10561,1729,16.0,Male 
10562,1729,9.0,Female
10563,1729,13.0,Male 
10564,1729,13.0,Female
10565,1729,59.0,Female
10566,1729,20.0,Female
10567,1729,17.0,Male 
10568,1729,18.0,Female
10569,1732,4.0,Male 
10570,1732,7.0,Male 
10571,1732,62.0,Female
10572,1732,13.0,Male 
10573,1732,63.0,Male 
10574,1732,5.0,Male 
10575,1733,40.0,Female
10576,1733,16.0,Female
10577,1733,4.0,Female
10578,1733,41.0,Female
10579,1733,10.0,Female
10580,1733,10.0,Female
10581,1736,35.0,Female
10582,1736,12.0,Female
10583,1736,11.0,Female
10584,1736,39.0,Male 
10585,1736,5.0,Male 
10586,1736,37.0,Female
10587,1739,26.0,Female
10588,1739,5.0,Male 
10589,1739,1.0,Male 
10590,1739,36.0,Female
10591,1740,37.0,Female
10592,1740,8.0,Female
10593,1740,3.0,Female
10594,1740,12.0,Male 
10595,1740,31.0,Female
10596,1741,59.0,Female
10597,1741,23.0,Female
10598,1741,27.0,Female
10599,1741,1.0,Female
10600,1741,5.0,Male 
10601,1741,26.0,Female
10602,1741,30.0,Female
10603,1741,41.0,Female
10604,1744,24.0,Male 
10605,1744,36.0,Female
10606,1744,11.0,Male 
10607,1744,15.0,Female
10608,1744,44.0,Female
10609,1744,59.0,Female
10610,1746,12.0,Female
10611,1746,45.0,Female
10612,1746,12.0,Male 
10613,1746,9.0,Female
10614,1746,19.0,Female
10615,1747,9.0,Female
10616,1747,18.0,Female
10617,1747,17.0,Male 
10618,1747,16.0,Male 
10619,1747,70.0,Male 
10620,1747,13.0,Female
10621,1747,59.0,Female
10622,1747,12.0,Female
10623,1747,13.0,Male 
10624,1750,31.0,Female
10625,1750,10.0,Female
10626,1750,4.0,Male 
10627,1750,0.0,Female
10628,1750,17.0,Female
10629,1757,24.0,Male 
10630,1757,2.0,Female
10631,1757,3.0,Male 
10632,1757,3.0,Female
10633,1757,18.0,Female
10634,1757,21.0,Female
10635,1757,1.0,Male 
10636,1757,0.0,Female
10637,1757,23.0,Female
10638,1759,22.0,Female
10639,1759,17.0,Female
10640,1759,26.0,Female
10641,1759,39.0,Male 
10642,1759,0.0,Female
10643,1759,31.0,Female
10644,1759,1.0,Female
10645,1764,22.0,Female
10646,1764,17.0,Female
10647,1764,26.0,Female
10648,1764,39.0,Male 
10649,1764,0.0,Female
10650,1764,31.0,Female
10651,1764,1.0,Female
10652,1769,32.0,Male 
10653,1769,5.0,Male 
10654,1769,1.0,Male 
10655,1769,28.0,Male 
10656,1769,55.0,Female
10657,1769,27.0,Male 
10658,1769,46.0,Female
10659,1769,53.0,Male 
10660,1770,43.0,Male 
10661,1770,12.0,Female
10662,1770,13.0,Female
10663,1770,39.0,Female
10664,1770,18.0,Female
10665,1770,28.0,Female
10666,1770,35.0,Male 
10667,1770,33.0,Female
10668,1773,22.0,Female
10669,1773,17.0,Female
10670,1773,26.0,Female
10671,1773,39.0,Male 
10672,1773,0.0,Female
10673,1773,31.0,Female
10674,1773,1.0,Female
10675,1777,32.0,Male 
10676,1777,5.0,Male 
10677,1777,1.0,Male 
10678,1777,28.0,Male 
10679,1777,55.0,Female
10680,1777,27.0,Male 
10681,1777,46.0,Female
10682,1777,53.0,Male 
10683,1778,49.0,Female
10684,1778,59.0,Male 
10685,1778,9.0,Male 
10686,1778,5.0,Female
10687,1780,40.0,Female
10688,1780,16.0,Female
10689,1780,4.0,Female
10690,1780,41.0,Female
10691,1780,10.0,Female
10692,1780,10.0,Female
10693,1781,27.0,Female
10694,1781,1.0,Female
10695,1781,5.0,Male 
10696,1781,59.0,Female
10697,1786,59.0,Female
10698,1786,14.0,Female
10699,1786,44.0,Female
10700,1786,10.0,Male 
10701,1786,18.0,Male 
10702,1786,102.0,Female
10703,1787,59.0,Female
10704,1787,23.0,Female
10705,1787,27.0,Female
10706,1787,1.0,Female
10707,1787,5.0,Male 
10708,1787,26.0,Female
10709,1787,30.0,Female
10710,1787,41.0,Female
10711,1788,27.0,Female
10712,1788,1.0,Female
10713,1788,5.0,Male 
10714,1788,59.0,Female
10715,1790,19.0,Female
10716,1790,9.0,Male 
10717,1790,5.0,Male 
10718,1790,49.0,Female
10719,1790,21.0,Male 
10720,1790,3.0,Female
10721,1790,11.0,Female
10722,1791,40.0,Female
10723,1791,16.0,Female
10724,1791,4.0,Female
10725,1791,41.0,Female
10726,1791,10.0,Female
10727,1791,10.0,Female
10728,1792,32.0,Male 
10729,1792,5.0,Male 
10730,1792,1.0,Male 
10731,1792,28.0,Male 
10732,1792,55.0,Female
10733,1792,27.0,Male 
10734,1792,46.0,Female
10735,1792,53.0,Male 
10736,1798,24.0,Male 
10737,1798,2.0,Female
10738,1798,3.0,Male 
10739,1798,3.0,Female
10740,1798,18.0,Female
10741,1798,21.0,Female
10742,1798,1.0,Male 
10743,1798,0.0,Female
10744,1798,23.0,Female
10745,1800,26.0,Female
10746,1800,5.0,Male 
10747,1800,1.0,Male 
10748,1800,36.0,Female
10749,1803,32.0,Male 
10750,1803,5.0,Male 
10751,1803,1.0,Male 
10752,1803,28.0,Male 
10753,1803,55.0,Female
10754,1803,27.0,Male 
10755,1803,46.0,Female
10756,1803,53.0,Male 
10757,1805,35.0,Female
10758,1805,12.0,Female
10759,1805,11.0,Female
10760,1805,39.0,Male 
10761,1805,5.0,Male 
10762,1805,37.0,Female
10763,1807,26.0,Female
10764,1807,5.0,Male 
10765,1807,1.0,Male 
10766,1807,36.0,Female
10767,1811,41.0,Female
10768,1811,11.0,Female
10769,1811,7.0,Male 
10770,1811,24.0,Male 
10771,1812,43.0,Male 
10772,1812,12.0,Female
10773,1812,13.0,Female
10774,1812,39.0,Female
10775,1812,18.0,Female
10776,1812,28.0,Female
10777,1812,35.0,Male 
10778,1812,33.0,Female
10779,1814,35.0,Female
10780,1814,12.0,Female
10781,1814,11.0,Female
10782,1814,39.0,Male 
10783,1814,5.0,Male 
10784,1814,37.0,Female
10785,1816,24.0,Male 
10786,1816,36.0,Female
10787,1816,11.0,Male 
10788,1816,15.0,Female
10789,1816,44.0,Female
10790,1816,59.0,Female
10791,1818,41.0,Female
10792,1818,11.0,Female
10793,1818,7.0,Male 
10794,1818,24.0,Male 
10795,1819,12.0,Female
10796,1819,45.0,Female
10797,1819,12.0,Male 
10798,1819,9.0,Female
10799,1819,19.0,Female
10800,1820,32.0,Female
10801,1820,3.0,Male 
10802,1820,27.0,Male 
10803,1820,28.0,Female
10804,1820,9.0,Female
10805,1820,8.0,Female
10806,1821,41.0,Female
10807,1821,2.0,Female
10808,1821,37.0,Male 
10809,1821,5.0,Female
10810,1821,14.0,Male 
10811,1822,32.0,Female
10812,1822,3.0,Male 
10813,1822,27.0,Male 
10814,1822,28.0,Female
10815,1822,9.0,Female
10816,1822,8.0,Female
10817,1827,18.0,Male 
10818,1827,102.0,Female
10819,1827,67.0,Female
10820,1827,59.0,Female
10821,1828,22.0,Female
10822,1828,17.0,Female
10823,1828,26.0,Female
10824,1828,39.0,Male 
10825,1828,0.0,Female
10826,1828,31.0,Female
10827,1828,1.0,Female
10828,1830,26.0,Female
10829,1830,5.0,Male 
10830,1830,1.0,Male 
10831,1830,36.0,Female
10832,1834,24.0,Male 
10833,1834,36.0,Female
10834,1834,11.0,Male 
10835,1834,15.0,Female
10836,1834,44.0,Female
10837,1834,59.0,Female
10838,1835,32.0,Female
10839,1835,3.0,Male 
10840,1835,27.0,Male 
10841,1835,28.0,Female
10842,1835,9.0,Female
10843,1835,8.0,Female
10844,1841,32.0,Male 
10845,1841,5.0,Male 
10846,1841,1.0,Male 
10847,1841,28.0,Male 
10848,1841,55.0,Female
10849,1841,27.0,Male 
10850,1841,46.0,Female
10851,1841,53.0,Male 
10852,1842,59.0,Female
10853,1842,23.0,Female
10854,1842,27.0,Female
10855,1842,1.0,Female
10856,1842,5.0,Male 
10857,1842,26.0,Female
10858,1842,30.0,Female
10859,1842,41.0,Female
10860,1843,35.0,Female
10861,1843,12.0,Female
10862,1843,11.0,Female
10863,1843,39.0,Male 
10864,1843,5.0,Male 
10865,1843,37.0,Female
10866,1845,43.0,Male 
10867,1845,12.0,Female
10868,1845,13.0,Female
10869,1845,39.0,Female
10870,1845,18.0,Female
10871,1845,28.0,Female
10872,1845,35.0,Male 
10873,1845,33.0,Female
10874,1847,18.0,Male 
10875,1847,102.0,Female
10876,1847,67.0,Female
10877,1847,59.0,Female
10878,1848,30.0,Female
10879,1848,26.0,Female
10880,1848,22.0,Female
10881,1848,9.0,Female
10882,1848,10.0,Female
10883,1848,0.0,Female
10884,1848,0.0,Female
10885,1850,26.0,Female
10886,1850,20.0,Female
10887,1850,5.0,Male 
10888,1850,21.0,Male 
10889,1850,7.0,Female
10890,1850,9.0,Male 
10891,1852,59.0,Female
10892,1852,14.0,Female
10893,1852,44.0,Female
10894,1852,10.0,Male 
10895,1852,18.0,Male 
10896,1852,102.0,Female
10897,1857,41.0,Female
10898,1857,11.0,Female
10899,1857,7.0,Male 
10900,1857,24.0,Male 
10901,1858,35.0,Female
10902,1858,12.0,Female
10903,1858,11.0,Female
10904,1858,39.0,Male 
10905,1858,5.0,Male 
10906,1858,37.0,Female
10907,1859,21.0,Male 
10908,1859,45.0,Female
10909,1859,51.0,Male 
10910,1859,20.0,Female
10911,1859,48.0,Male 
10912,1860,41.0,Female
10913,1860,11.0,Female
10914,1860,7.0,Male 
10915,1860,24.0,Male 
10916,1861,18.0,Male 
10917,1861,102.0,Female
10918,1861,67.0,Female
10919,1861,59.0,Female
10920,1863,28.0,Female
10921,1863,7.0,Female
10922,1863,5.0,Male 
10923,1863,27.0,Female
10924,1864,41.0,Female
10925,1864,2.0,Female
10926,1864,37.0,Male 
10927,1864,5.0,Female
10928,1864,14.0,Male 
10929,1865,12.0,Female
10930,1865,59.0,Female
10931,1865,18.0,Female
10932,1865,13.0,Female
10933,1865,17.0,Male 
10934,1865,13.0,Male 
10935,1865,16.0,Male 
10936,1865,70.0,Male 
10937,1865,20.0,Female
10938,1873,15.0,Female
10939,1873,22.0,Female
10940,1873,1.0,Female
10941,1873,5.0,Female
10942,1873,31.0,Female
10943,1874,28.0,Female
10944,1874,7.0,Female
10945,1874,5.0,Male 
10946,1874,27.0,Female
10947,1876,40.0,Female
10948,1876,16.0,Female
10949,1876,4.0,Female
10950,1876,41.0,Female
10951,1876,10.0,Female
10952,1876,10.0,Female
10953,1879,2.0,Male 
10954,1879,29.0,Female
10955,1879,53.0,Male 
10956,1880,17.0,Female
10957,1880,6.0,Male 
10958,1880,0.0,Female
10959,1880,11.0,Female
10960,1880,36.0,Female
10961,1880,26.0,Female
10962,1880,34.0,Male 
10963,1880,42.0,Female
10964,1888,27.0,Female
10965,1888,1.0,Female
10966,1888,5.0,Male 
10967,1888,59.0,Female
10968,1889,12.0,Female
10969,1889,45.0,Female
10970,1889,12.0,Male 
10971,1889,9.0,Female
10972,1889,19.0,Female
10973,1890,22.0,Female
10974,1890,17.0,Female
10975,1890,26.0,Female
10976,1890,39.0,Male 
10977,1890,0.0,Female
10978,1890,31.0,Female
10979,1890,1.0,Female
10980,1891,32.0,Male 
10981,1891,5.0,Male 
10982,1891,1.0,Male 
10983,1891,28.0,Male 
10984,1891,55.0,Female
10985,1891,27.0,Male 
10986,1891,46.0,Female
10987,1891,53.0,Male 
10988,1893,41.0,Female
10989,1893,2.0,Female
10990,1893,37.0,Male 
10991,1893,5.0,Female
10992,1893,14.0,Male 
10993,1894,31.0,Female
10994,1894,10.0,Female
10995,1894,4.0,Male 
10996,1894,0.0,Female
10997,1894,17.0,Female
10998,1895,35.0,Female
10999,1895,12.0,Female
11000,1895,11.0,Female
11001,1895,39.0,Male 
11002,1895,5.0,Male 
11003,1895,37.0,Female
11004,1897,41.0,Male 
11005,1897,37.0,Female
11006,1897,3.0,Female
11007,1897,5.0,Male 
11008,1897,5.0,Male 
11009,1897,9.0,Male 
11010,1898,37.0,Female
11011,1898,8.0,Female
11012,1898,3.0,Female
11013,1898,12.0,Male 
11014,1898,31.0,Female
11015,1899,22.0,Female
11016,1899,46.0,Female
11017,1899,20.0,Male 
11018,1901,35.0,Female
11019,1901,12.0,Female
11020,1901,11.0,Female
11021,1901,39.0,Male 
11022,1901,5.0,Male 
11023,1901,37.0,Female
11024,1903,32.0,Male 
11025,1903,5.0,Male 
11026,1903,1.0,Male 
11027,1903,28.0,Male 
11028,1903,55.0,Female
11029,1903,27.0,Male 
11030,1903,46.0,Female
11031,1903,53.0,Male 
11032,1906,37.0,Female
11033,1906,7.0,Female
11034,1906,62.0,Female
11035,1906,0.0,Female
11036,1906,9.0,Female
11037,1906,27.0,Female
11038,1906,48.0,Male 
11039,1909,35.0,Female
11040,1909,12.0,Female
11041,1909,11.0,Female
11042,1909,39.0,Male 
11043,1909,5.0,Male 
11044,1909,37.0,Female
11045,1910,32.0,Male 
11046,1910,5.0,Male 
11047,1910,1.0,Male 
11048,1910,28.0,Male 
11049,1910,55.0,Female
11050,1910,27.0,Male 
11051,1910,46.0,Female
11052,1910,53.0,Male 
11053,1912,26.0,Female
11054,1912,5.0,Male 
11055,1912,1.0,Male 
11056,1912,36.0,Female
11057,1913,26.0,Female
11058,1913,20.0,Female
11059,1913,5.0,Male 
11060,1913,21.0,Male 
11061,1913,7.0,Female
11062,1913,9.0,Male 
11063,1914,24.0,Male 
11064,1914,2.0,Female
11065,1914,3.0,Male 
11066,1914,3.0,Female
11067,1914,18.0,Female
11068,1914,21.0,Female
11069,1914,1.0,Male 
11070,1914,0.0,Female
11071,1914,23.0,Female
11072,1918,22.0,Female
11073,1918,17.0,Female
11074,1918,26.0,Female
11075,1918,39.0,Male 
11076,1918,0.0,Female
11077,1918,31.0,Female
11078,1918,1.0,Female
11079,1919,27.0,Female
11080,1919,1.0,Female
11081,1919,5.0,Male 
11082,1919,59.0,Female
11083,1920,41.0,Female
11084,1920,2.0,Female
11085,1920,37.0,Male 
11086,1920,5.0,Female
11087,1920,14.0,Male 
